[2022-09-02 20:50:59 : INFO] - Task with ID 586 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/TG-Logo-black-font-.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 585, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 585 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/istockphoto-1179260707-612x612-1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 583, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 583 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/other-small.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 582, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 582 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/TG-favicon-new.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 581, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 581 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Faded-orange-back.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 580, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 580 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/istockphoto-1152410679-612x612-1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 579, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 579 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/1-01.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 578, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 578 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/2-01.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 577, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 577 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/1-01.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 576, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 576 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/1-01-1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 575, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 575 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 574, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 574 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/3.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 573, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 573 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/4.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 572, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 572 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/6.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 571, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 571 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/7.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 570, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 570 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/10.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 569, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 569 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/05.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 568, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 568 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/11.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 567, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 567 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/12.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 566, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 566 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/asdf1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 565, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 565 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/asdf2.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 564, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 564 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/asdf1-1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 563, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 563 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-1.39.18-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 562, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 562 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/10.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 561, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 561 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/111.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 560, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 560 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/111-1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 559, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 559 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/111-2.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 558, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 558 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/111-3.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 557, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 557 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/111-4.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 556, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 556 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/a-4.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 555, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 555 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/a-3.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 554, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 554 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/a-2.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 553, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 553 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/a-1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 552, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 552 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-1.40.35-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 551, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 551 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-1.39.38-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 550, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 550 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-1.42.09-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 549, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 549 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-1.20.58-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 548, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 548 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-1.21.26-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 547, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 547 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-12.41.54-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 546, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 546 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-12.42.22-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 545, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 545 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-12.35.03-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Processing task with ID : 530, and type 'smush' 
[2022-09-02 20:50:59 : INFO] - Task with ID 530 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-25-at-3.30.36-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:50:59 : INFO] - Lock option (updraft_lock_smush, wp_options) released 
[2022-09-02 20:50:59 : INFO] - Successfully processed the queue (smush). 128 tasks were processed out of 128. 
[2022-09-02 20:50:59 : INFO] - Lock option (updraft_lock_smush, wp_options) was deleted from the database 
[2022-09-02 20:51:00 : INFO] - Cleaning up tasks of type (smush). A total of 128 tasks will be deleted. 
[2022-09-02 20:51:00 : INFO] - Could not find file for image: ID=8946, file=/home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/1-01-01.webp 
[2022-09-02 20:51:03 : INFO] - Could not find file for image: ID=8946, file=/home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/1-01-01.webp 
[2022-09-02 20:51:10 : INFO] - Could not find file for image: ID=8946, file=/home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/1-01-01.webp 
[2022-09-02 20:51:11 : INFO] - Could not find file for image: ID=8946, file=/home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/1-01-01.webp 
[2022-09-02 20:51:17 : INFO] - Could not find file for image: ID=8946, file=/home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/1-01-01.webp 
[2022-09-02 20:55:20 : INFO] - Could not find file for image: ID=8946, file=/home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/1-01-01.webp 
[2022-09-02 20:55:35 : INFO] - Re_Smush_It_Task server status: Online 
[2022-09-02 20:55:41 : INFO] - Could not find file for image: ID=8946, file=/home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/1-01-01.webp 
[2022-09-02 20:55:41 : INFO] - 
 
[2022-09-02 20:55:41 : INFO] - Header for logs at time:  Fri, 02 Sep 2022 20:55:41 +0000 on https://tathagat.co.in/online 
[2022-09-02 20:55:41 : INFO] - WP: 6.0.2 
[2022-09-02 20:55:41 : INFO] - PHP: 8.0.22 (litespeed, Linux us511.directrouter.com 3.10.0-962.3.2.lve1.5.70.el7.x86_64 #1 SMP Mon May 30 08:45:55 UTC 2022 x86_64) 
[2022-09-02 20:55:41 : INFO] - MySQL: 10.3.25 
[2022-09-02 20:55:41 : INFO] - WPLANG: en_US 
[2022-09-02 20:55:41 : INFO] - Server: LiteSpeed 
[2022-09-02 20:55:41 : INFO] - Outbound connections: N 
[2022-09-02 20:55:41 : INFO] - safe_mode: 0 
[2022-09-02 20:55:41 : INFO] - max_execution_time: 300 
[2022-09-02 20:55:41 : INFO] - memory_limit: 2248M (used: 89.3M | 93M) 
[2022-09-02 20:55:41 : INFO] - multisite: N 
[2022-09-02 20:55:41 : INFO] - openssl: OpenSSL 1.1.1p  21 Jun 2022 
[2022-09-02 20:55:45 : INFO] - Could not find file for image: ID=8946, file=/home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/1-01-01.webp 
[2022-09-02 20:55:48 : INFO] - A total of 128 tasks of type smush found and will be processed in this iteration 
[2022-09-02 20:55:48 : DEBUG] - Lock option (updraft_lock_smush, wp_options) was created in the database 
[2022-09-02 20:55:48 : INFO] - Lock (updraft_lock_smush, wp_options) acquired after initialising the database 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 746, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 746 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2018/05/lesson_image-1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 745, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 745 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2018/07/second_screen-1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 742, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 742 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2018/08/photo-1513829596324-4bb2800c5efb-1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 743, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 743 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2018/08/photo-1416339134316-0e91dc9ded92-1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 744, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 744 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2018/07/certificate-1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 741, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 741 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2018/08/photo-1507457379470-08b800bebc67-1-scaled.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 714, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 714 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/TG-Logo-black-font-.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 679, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 679 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-1.39.38-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 678, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 678 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-1.42.09-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 661, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 661 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-25-at-4.12.26-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 662, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 662 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-25-at-4.17.37-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 663, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 663 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-25-at-4.31.45-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 664, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 664 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-25-at-4.41.27-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 665, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 665 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-25-at-4.47.05-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 666, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 666 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-26-at-1.29.50-PM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 667, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 667 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-26-at-1.39.37-PM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 668, and type 'smush' 
[2022-09-02 20:55:48 : INFO] - Task with ID 668 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-26-at-1.53.09-PM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:48 : INFO] - Processing task with ID : 669, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 669 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-26-at-1.58.50-PM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 670, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 670 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-26-at-2.04.58-PM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 671, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 671 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/TG-Logo-W-01-scaled.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Could not find file for image: ID=8946, file=/home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/1-01-01.webp 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 672, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 672 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/TG-Logo-BLACK-01-scaled.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 673, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 673 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-12.35.03-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 674, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 674 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-12.42.22-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 675, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 675 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-12.41.54-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 676, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 676 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-1.21.26-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 677, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 677 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Screenshot-2022-08-27-at-1.20.58-AM.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 785, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 785 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/B-4.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 784, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 784 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/B-5.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 783, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 783 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/01.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 782, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 782 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/2-2.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 781, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 781 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/02.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 780, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 780 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/2-3.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 779, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 779 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/5-1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 778, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 778 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/screenshot.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 777, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 777 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/6-1.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 776, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 776 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/Q.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 775, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 775 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/A-6.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 774, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 774 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/A-7.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 773, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 773 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/A-8.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 772, and type 'smush' 
[2022-09-02 20:55:49 : INFO] - Task with ID 772 and type (smush) failed with error code invalid_file_type - /home/uoxruhuf/public_html/online/wp-content/uploads/2022/08/A-9.webp - cannot be optimized, it has an invalid file type 
[2022-09-02 20:55:49 : INFO] - Processing task with ID : 771, and type 'smush' 
